ID_Barco;ID_Puerto_Origen;ID_Puerto_Destino;Tiempo_Viaje_hrs;Costo_Viaje_libras
12;25;36;83;20402
13;25;36;83;20402
14;25;36;83;20402
15;25;36;83;20402
16;25;36;86;29705
17;25;36;86;29705
1;25;37;139;94444
2;25;37;139;94444
3;25;37;130;76433
4;25;37;130;76433
5;25;37;157;104749
6;25;37;157;104749
7;25;37;157;104749
8;25;37;142;127097
9;25;37;142;127097
10;25;37;142;127097
11;25;37;142;127097
12;25;37;144;35522
13;25;37;144;35522
14;25;37;144;35522
15;25;37;144;35522
16;25;37;150;51720
17;25;37;150;51720
1;25;38;133;90521
2;25;38;133;90521
3;25;38;124;73259
4;25;38;124;73259
5;25;38;150;100399
6;25;38;150;100399
7;25;38;150;100399
8;25;38;136;121819
9;25;38;136;121819
10;25;38;136;121819
11;25;38;136;121819
12;25;38;138;34046
13;25;38;138;34046
14;25;38;138;34046
15;25;38;138;34046
16;25;38;144;49572
17;25;38;144;49572
1;25;39;81;55197
2;25;39;81;55197
3;25;39;76;44671
4;25;39;76;44671
5;25;39;91;61219
6;25;39;91;61219
7;25;39;91;61219
8;25;39;83;74280
9;25;39;83;74280
10;25;39;83;74280
11;25;39;83;74280
12;25;39;84;20760
13;25;39;84;20760
14;25;39;84;20760
15;25;39;84;20760
16;25;39;88;30227
17;25;39;88;30227
1;26;1;27;18076
2;26;1;27;18076
3;26;1;25;14629
4;26;1;25;14629
5;26;1;30;20048
6;26;1;30;20048
7;26;1;30;20048
8;26;1;27;24325
9;26;1;27;24325
10;26;1;27;24325
11;26;1;27;24325
12;26;1;28;6799
13;26;1;28;6799
14;26;1;28;6799
15;26;1;28;6799
16;26;1;29;9899
17;26;1;29;9899
1;26;2;50;34134
2;26;2;50;34134
3;26;2;47;27624
4;26;2;47;27624
5;26;2;57;37858
6;26;2;57;37858
7;26;2;57;37858
8;26;2;51;45935
9;26;2;51;45935
10;26;2;51;45935
11;26;2;51;45935
12;26;2;52;12838
13;26;2;52;12838
14;26;2;52;12838
15;26;2;52;12838
16;26;2;54;18693
17;26;2;54;18693
1;26;3;12;8073
2;26;3;12;8073
3;26;3;11;6533
4;26;3;11;6533
5;26;3;13;8953
6;26;3;13;8953
7;26;3;13;8953
8;26;3;12;10864
9;26;3;12;10864
10;26;3;12;10864
11;26;3;12;10864
12;26;3;12;3036
13;26;3;12;3036
14;26;3;12;3036
15;26;3;12;3036
16;26;3;13;4421
17;26;3;13;4421
1;26;4;113;76891
2;26;4;113;76891
3;26;4;105;62228
4;26;4;105;62228
5;26;4;127;85281
6;26;4;127;85281
7;26;4;127;85281
8;26;4;116;103475
9;26;4;116;103475
10;26;4;116;103475
11;26;4;116;103475
12;26;4;118;28920
13;26;4;118;28920
14;26;4;118;28920
15;26;4;118;28920
16;26;4;122;42107
17;26;4;122;42107
1;26;5;46;31103
2;26;5;46;31103
3;26;5;43;25172
4;26;5;43;25172
5;26;5;52;34497
6;26;5;52;34497
7;26;5;52;34497
8;26;5;47;41857
9;26;5;47;41857
10;26;5;47;41857
11;26;5;47;41857
12;26;5;48;11698
13;26;5;48;11698
14;26;5;48;11698
15;26;5;48;11698
16;26;5;49;17033
17;26;5;49;17033
1;26;6;11;7783
2;26;6;11;7783
3;26;6;11;6299
4;26;6;11;6299
5;26;6;13;8633
6;26;6;13;8633
7;26;6;13;8633
8;26;6;12;10474
9;26;6;12;10474
10;26;6;12;10474
11;26;6;12;10474
12;26;6;12;2927
13;26;6;12;2927
14;26;6;12;2927
15;26;6;12;2927
16;26;6;12;4262
17;26;6;12;4262
1;26;7;8;5417
2;26;7;8;5417
3;26;7;7;4384
4;26;7;7;4384
5;26;7;9;6009
6;26;7;9;6009
7;26;7;9;6009
8;26;7;8;7290
9;26;7;8;7290
10;26;7;8;7290
11;26;7;8;7290
12;26;7;8;2038
13;26;7;8;2038
14;26;7;8;2038
15;26;7;8;2038
16;26;7;9;2967
17;26;7;9;2967
1;26;8;30;20103
2;26;8;30;20103
3;26;8;28;16269
4;26;8;28;16269
5;26;8;33;22297
6;26;8;33;22297
7;26;8;33;22297
8;26;8;30;27054
9;26;8;30;27054
10;26;8;30;27054
11;26;8;30;27054
12;26;8;31;7561
13;26;8;31;7561
14;26;8;31;7561
15;26;8;31;7561
16;26;8;32;11009
17;26;8;32;11009
1;26;9;75;50622
2;26;9;75;50622
3;26;9;69;40968
4;26;9;69;40968
5;26;9;84;56146
6;26;9;84;56146
7;26;9;84;56146
8;26;9;76;68124
9;26;9;76;68124
10;26;9;76;68124
11;26;9;76;68124
12;26;9;77;19040
13;26;9;77;19040
14;26;9;77;19040
15;26;9;77;19040
16;26;9;81;27722
17;26;9;81;27722
1;26;10;96;64865
2;26;10;96;64865
3;26;10;89;52495
4;26;10;89;52495
5;26;10;108;71943
6;26;10;108;71943
7;26;10;108;71943
8;26;10;98;87291
9;26;10;98;87291
10;26;10;98;87291
11;26;10;98;87291
12;26;10;99;24397
13;26;10;99;24397
14;26;10;99;24397
15;26;10;99;24397
16;26;10;103;35522
17;26;10;103;35522
1;26;11;89;60542
2;26;11;89;60542
3;26;11;83;48997
4;26;11;83;48997
5;26;11;100;67148
6;26;11;100;67148
7;26;11;100;67148
8;26;11;91;81474
9;26;11;91;81474
10;26;11;91;81474
11;26;11;91;81474
12;26;11;93;22771
13;26;11;93;22771
14;26;11;93;22771
15;26;11;93;22771
16;26;11;96;33154
17;26;11;96;33154
1;26;12;43;28855
2;26;12;43;28855
3;26;12;40;23353
4;26;12;40;23353
5;26;12;48;32004
6;26;12;48;32004
7;26;12;48;32004
8;26;12;43;38832
9;26;12;43;38832
10;26;12;43;38832
11;26;12;43;38832
12;26;12;44;10853
13;26;12;44;10853
14;26;12;44;10853
15;26;12;44;10853
16;26;12;46;15802
17;26;12;46;15802
1;26;13;38;25628
2;26;13;38;25628
3;26;13;35;20740
4;26;13;35;20740
5;26;13;42;28424
6;26;13;42;28424
7;26;13;42;28424
8;26;13;39;34488
9;26;13;39;34488
10;26;13;39;34488
11;26;13;39;34488
12;26;13;39;9639
13;26;13;39;9639
14;26;13;39;9639
15;26;13;39;9639
16;26;13;41;14034
17;26;13;41;14034
1;26;14;6;4173
2;26;14;6;4173
3;26;14;6;3377
4;26;14;6;3377
5;26;14;7;4629
6;26;14;7;4629
7;26;14;7;4629
8;26;14;6;5616
9;26;14;6;5616
10;26;14;6;5616
11;26;14;6;5616
12;26;14;6;1570
13;26;14;6;1570
14;26;14;6;1570
15;26;14;6;1570
16;26;14;7;2285
17;26;14;7;2285
1;26;15;20;13790
2;26;15;20;13790
3;26;15;19;11160
4;26;15;19;11160
5;26;15;23;15294
6;26;15;23;15294
7;26;15;23;15294
8;26;15;21;18557
9;26;15;21;18557
10;26;15;21;18557
11;26;15;21;18557
12;26;15;21;5186
13;26;15;21;5186
14;26;15;21;5186
15;26;15;21;5186
16;26;15;22;7551
17;26;15;22;7551
1;26;16;9;6296
2;26;16;9;6296
3;26;16;9;5096
4;26;16;9;5096
5;26;16;10;6983
6;26;16;10;6983
7;26;16;10;6983
8;26;16;9;8473
9;26;16;9;8473
10;26;16;9;8473
11;26;16;9;8473
12;26;16;10;2368
13;26;16;10;2368
14;26;16;10;2368
15;26;16;10;2368
16;26;16;10;3448
17;26;16;10;3448
1;26;17;55;37024
2;26;17;55;37024
3;26;17;51;29963
4;26;17;51;29963
5;26;17;61;41064
6;26;17;61;41064
7;26;17;61;41064
8;26;17;56;49824
9;26;17;56;49824
10;26;17;56;49824
11;26;17;56;49824
12;26;17;57;13925
13;26;17;57;13925
14;26;17;57;13925
15;26;17;57;13925
16;26;17;59;20275
17;26;17;59;20275
1;26;18;77;52215
2;26;18;77;52215
3;26;18;72;42257
4;26;18;72;42257
5;26;18;87;57912
6;26;18;87;57912
7;26;18;87;57912
8;26;18;79;70268
9;26;18;79;70268
10;26;18;79;70268
11;26;18;79;70268
12;26;18;80;19639
13;26;18;80;19639
14;26;18;80;19639
15;26;18;80;19639
16;26;18;83;28594
17;26;18;83;28594
1;26;19;38;25942
2;26;19;38;25942
3;26;19;36;20995
4;26;19;36;20995
5;26;19;43;28773
6;26;19;43;28773
7;26;19;43;28773
8;26;19;39;34912
9;26;19;39;34912
10;26;19;39;34912
11;26;19;39;34912
12;26;19;40;9757
13;26;19;40;9757
14;26;19;40;9757
15;26;19;40;9757
16;26;19;41;14207
17;26;19;41;14207
1;26;20;75;50737
2;26;20;75;50737
3;26;20;70;41061
4;26;20;70;41061
5;26;20;84;56273
6;26;20;84;56273
7;26;20;84;56273
8;26;20;76;68279
9;26;20;76;68279
10;26;20;76;68279
11;26;20;76;68279
12;26;20;78;19083
13;26;20;78;19083
14;26;20;78;19083
15;26;20;78;19083
16;26;20;81;27785
17;26;20;81;27785
1;26;21;77;52004
2;26;21;77;52004
3;26;21;71;42087
4;26;21;71;42087
5;26;21;86;57678
6;26;21;86;57678
7;26;21;86;57678
8;26;21;78;69984
9;26;21;78;69984
10;26;21;78;69984
11;26;21;78;69984
12;26;21;80;19559
13;26;21;80;19559
14;26;21;80;19559
15;26;21;80;19559
16;26;21;83;28479
17;26;21;83;28479
1;26;22;43;29125
2;26;22;43;29125
3;26;22;40;23571
4;26;22;40;23571
5;26;22;48;32303
6;26;22;48;32303
7;26;22;48;32303
8;26;22;44;39195
9;26;22;44;39195
10;26;22;44;39195
11;26;22;44;39195
12;26;22;45;10954
13;26;22;45;10954
14;26;22;45;10954
15;26;22;45;10954
16;26;22;46;15950
17;26;22;46;15950
1;26;23;41;27938
2;26;23;41;27938
3;26;23;38;22611
4;26;23;38;22611
5;26;23;46;30987
6;26;23;46;30987
7;26;23;46;30987
8;26;23;42;37598
9;26;23;42;37598
10;26;23;42;37598
11;26;23;42;37598
12;26;23;43;10508
13;26;23;43;10508
14;26;23;43;10508
15;26;23;43;10508
16;26;23;44;15300
17;26;23;44;15300
1;26;24;43;29125
2;26;24;43;29125
3;26;24;40;23571
4;26;24;40;23571
5;26;24;48;32303
6;26;24;48;32303
7;26;24;48;32303
8;26;24;44;39195
9;26;24;44;39195
10;26;24;44;39195
11;26;24;44;39195
12;26;24;45;10954
13;26;24;45;10954
14;26;24;45;10954
15;26;24;45;10954
16;26;24;46;15950
17;26;24;46;15950
1;26;25;77;52602
2;26;25;77;52602
3;26;25;72;42570
4;26;25;72;42570
5;26;25;87;58341
6;26;25;87;58341
7;26;25;87;58341
8;26;25;79;70788
9;26;25;79;70788
10;26;25;79;70788
11;26;25;79;70788
12;26;25;80;19784
13;26;25;80;19784
14;26;25;80;19784
15;26;25;80;19784
16;26;25;84;28806
17;26;25;84;28806
1;26;26;0;0
2;26;26;0;0
3;26;26;0;0
4;26;26;0;0
5;26;26;0;0
6;26;26;0;0
7;26;26;0;0
8;26;26;0;0
9;26;26;0;0
10;26;26;0;0
11;26;26;0;0
12;26;26;0;0
13;26;26;0;0
14;26;26;0;0
15;26;26;0;0
16;26;26;0;0
17;26;26;0;0
1;26;27;59;40255
2;26;27;59;40255
3;26;27;55;32578
4;26;27;55;32578
5;26;27;67;44648
6;26;27;67;44648
7;26;27;67;44648
8;26;27;61;54173
9;26;27;61;54173
10;26;27;61;54173
11;26;27;61;54173
12;26;27;62;15141
13;26;27;62;15141
14;26;27;62;15141
15;26;27;62;15141
16;26;27;64;22045
17;26;27;64;22045
1;26;28;24;16120
2;26;28;24;16120
3;26;28;22;13046
4;26;28;22;13046
5;26;28;27;17879
6;26;28;27;17879
7;26;28;27;17879
8;26;28;24;21694
9;26;28;24;21694
10;26;28;24;21694
11;26;28;24;21694
12;26;28;25;6063
13;26;28;25;6063
14;26;28;25;6063
15;26;28;25;6063
16;26;28;26;8828
17;26;28;26;8828
1;26;29;124;84284
2;26;29;124;84284
3;26;29;116;68211
4;26;29;116;68211
5;26;29;140;93481
6;26;29;140;93481
7;26;29;140;93481
8;26;29;127;113425
9;26;29;127;113425
10;26;29;127;113425
11;26;29;127;113425
12;26;29;129;31701
13;26;29;129;31701
14;26;29;129;31701
15;26;29;129;31701
16;26;29;134;46156
17;26;29;134;46156
1;26;30;49;33469
2;26;30;49;33469
3;26;30;46;27086
4;26;30;46;27086
5;26;30;55;37121
6;26;30;55;37121
7;26;30;55;37121
8;26;30;50;45041
9;26;30;50;45041
10;26;30;50;45041
11;26;30;50;45041
12;26;30;51;12588
13;26;30;51;12588
14;26;30;51;12588
15;26;30;51;12588
16;26;30;53;18328
17;26;30;53;18328
1;26;31;59;39833
2;26;31;59;39833
3;26;31;55;32237
4;26;31;55;32237
5;26;31;66;44180
6;26;31;66;44180
7;26;31;66;44180
8;26;31;60;53605
9;26;31;60;53605
10;26;31;60;53605
11;26;31;60;53605
12;26;31;61;14982
13;26;31;61;14982
14;26;31;61;14982
15;26;31;61;14982
16;26;31;63;21814
17;26;31;63;21814
1;26;32;22;14842
2;26;32;22;14842
3;26;32;20;12012
4;26;32;20;12012
5;26;32;25;16462
6;26;32;25;16462
7;26;32;25;16462
8;26;32;22;19974
9;26;32;22;19974
10;26;32;22;19974
11;26;32;22;19974
12;26;32;23;5582
13;26;32;23;5582
14;26;32;23;5582
15;26;32;23;5582
16;26;32;24;8128
17;26;32;24;8128
1;26;33;93;62942
2;26;33;93;62942
3;26;33;86;50939
4;26;33;86;50939
5;26;33;104;69810
6;26;33;104;69810
7;26;33;104;69810
8;26;33;95;84704
9;26;33;95;84704
10;26;33;95;84704
11;26;33;95;84704
12;26;33;96;23673
13;26;33;96;23673
14;26;33;96;23673
15;26;33;96;23673
16;26;33;100;34469
17;26;33;100;34469
1;26;34;160;108417
2;26;34;160;108417
3;26;34;149;87742
4;26;34;149;87742
5;26;34;180;120247
6;26;34;180;120247
7;26;34;180;120247
8;26;34;163;145902
9;26;34;163;145902
10;26;34;163;145902
11;26;34;163;145902
12;26;34;166;40777
13;26;34;166;40777
14;26;34;166;40777
15;26;34;166;40777
16;26;34;173;59372
17;26;34;173;59372
1;26;35;198;134567
2;26;35;198;134567
3;26;35;185;108905
4;26;35;185;108905
5;26;35;223;149251
6;26;35;223;149251
7;26;35;223;149251
8;26;35;203;181093
9;26;35;203;181093
10;26;35;203;181093
11;26;35;203;181093
12;26;35;206;50613
13;26;35;206;50613
14;26;35;206;50613
15;26;35;206;50613
16;26;35;214;73692
17;26;35;214;73692
1;26;36;157;106428
2;26;36;157;106428
3;26;36;146;86132
4;26;36;146;86132
5;26;36;176;118042
6;26;36;176;118042
7;26;36;176;118042
8;26;36;160;143225
9;26;36;160;143225
10;26;36;160;143225
11;26;36;160;143225
12;26;36;163;40029
13;26;36;163;40029
14;26;36;163;40029
15;26;36;163;40029
16;26;36;169;58283
17;26;36;169;58283
1;26;37;216;146629
2;26;37;216;146629
3;26;37;201;118667
4;26;37;201;118667
5;26;37;243;162629
6;26;37;243;162629
7;26;37;243;162629
8;26;37;221;197326
9;26;37;221;197326
10;26;37;221;197326
11;26;37;221;197326
12;26;37;224;55150
13;26;37;224;55150
14;26;37;224;55150
15;26;37;224;55150
16;26;37;233;80298
17;26;37;233;80298
1;26;38;210;142707
2;26;38;210;142707
3;26;38;196;115493
4;26;38;196;115493
5;26;38;237;158279
6;26;38;237;158279
7;26;38;237;158279
8;26;38;215;192047
9;26;38;215;192047
10;26;38;215;192047
11;26;38;215;192047
12;26;38;218;53674
13;26;38;218;53674
14;26;38;218;53674
15;26;38;218;53674
16;26;38;227;78150
17;26;38;227;78150
1;26;39;158;107382
2;26;39;158;107382
3;26;39;147;86904
4;26;39;147;86904
5;26;39;178;119100
6;26;39;178;119100
7;26;39;178;119100
8;26;39;162;144509
9;26;39;162;144509
10;26;39;162;144509
11;26;39;162;144509
12;26;39;164;40388
13;26;39;164;40388
14;26;39;164;40388
15;26;39;164;40388
16;26;39;171;58805
17;26;39;171;58805
1;27;1;37;25258
2;27;1;37;25258
3;27;1;35;20441
4;27;1;35;20441
5;27;1;42;28014
6;27;1;42;28014
7;27;1;42;28014
8;27;1;38;33991
9;27;1;38;33991
10;27;1;38;33991
11;27;1;38;33991
12;27;1;39;9500
13;27;1;39;9500
14;27;1;39;9500
15;27;1;39;9500
16;27;1;40;13832
17;27;1;40;13832
1;27;2;103;70210
2;27;2;103;70210
3;27;2;96;56821
4;27;2;96;56821
5;27;2;116;77871
6;27;2;116;77871
7;27;2;116;77871
8;27;2;106;94485
9;27;2;106;94485
10;27;2;106;94485
11;27;2;106;94485
12;27;2;107;26407
13;27;2;107;26407
14;27;2;107;26407
15;27;2;107;26407
16;27;2;112;38449
17;27;2;112;38449
1;27;3;52;35109
2;27;3;52;35109
3;27;3;48;28414
4;27;3;48;28414
5;27;3;58;38940
6;27;3;58;38940
7;27;3;58;38940
8;27;3;53;47248
9;27;3;53;47248
10;27;3;53;47248
11;27;3;53;47248
12;27;3;54;13205
13;27;3;54;13205
14;27;3;54;13205
15;27;3;54;13205
16;27;3;56;19227
17;27;3;56;19227
1;27;4;166;112967
2;27;4;166;112967
3;27;4;155;91424
4;27;4;155;91424
5;27;4;187;125294
6;27;4;187;125294
7;27;4;187;125294
8;27;4;170;152025
9;27;4;170;152025
10;27;4;170;152025
11;27;4;170;152025
12;27;4;173;42489
13;27;4;173;42489
14;27;4;173;42489
15;27;4;173;42489
16;27;4;180;61864
17;27;4;180;61864
1;27;5;99;67179
2;27;5;99;67179
3;27;5;92;54368
4;27;5;92;54368
5;27;5;111;74510
6;27;5;111;74510
7;27;5;111;74510
8;27;5;101;90406
9;27;5;101;90406
10;27;5;101;90406
11;27;5;101;90406
12;27;5;103;25267
13;27;5;103;25267
14;27;5;103;25267
15;27;5;103;25267
16;27;5;107;36789
17;27;5;107;36789
1;27;6;56;38091
2;27;6;56;38091
3;27;6;52;30827
4;27;6;52;30827
5;27;6;63;42247
6;27;6;63;42247
7;27;6;63;42247
8;27;6;57;51260
9;27;6;57;51260
10;27;6;57;51260
11;27;6;57;51260
12;27;6;58;14326
13;27;6;58;14326
14;27;6;58;14326
15;27;6;58;14326
16;27;6;61;20859
17;27;6;61;20859
1;27;7;54;36624
2;27;7;54;36624
3;27;7;50;29640
4;27;7;50;29640
5;27;7;61;40620
6;27;7;61;40620
7;27;7;61;40620
8;27;7;55;49287
9;27;7;55;49287
10;27;7;55;49287
11;27;7;55;49287
12;27;7;56;13775
13;27;7;56;13775
14;27;7;56;13775
15;27;7;56;13775
16;27;7;58;20056
17;27;7;58;20056
1;27;8;35;24085
2;27;8;35;24085
3;27;8;33;19492
4;27;8;33;19492
5;27;8;40;26714
6;27;8;40;26714
7;27;8;40;26714
8;27;8;36;32413
9;27;8;36;32413
10;27;8;36;32413
11;27;8;36;32413
12;27;8;37;9059
13;27;8;37;9059
14;27;8;37;9059
15;27;8;37;9059
16;27;8;38;13190
17;27;8;38;13190
1;27;9;22;14596
2;27;9;22;14596
3;27;9;20;11812
4;27;9;20;11812
5;27;9;24;16189
6;27;9;24;16189
7;27;9;24;16189
8;27;9;22;19642
9;27;9;22;19642
10;27;9;22;19642
11;27;9;22;19642
12;27;9;22;5490
13;27;9;22;5490
14;27;9;22;5490
15;27;9;22;5490
16;27;9;23;7993
17;27;9;23;7993
1;27;10;149;100941
2;27;10;149;100941
3;27;10;138;81691
4;27;10;138;81691
5;27;10;167;111955
6;27;10;167;111955
7;27;10;167;111955
8;27;10;152;135841
9;27;10;152;135841
10;27;10;152;135841
11;27;10;152;135841
12;27;10;154;37965
13;27;10;154;37965
14;27;10;154;37965
15;27;10;154;37965
16;27;10;161;55278
17;27;10;161;55278
1;27;11;142;96619
2;27;11;142;96619
3;27;11;133;78193
4;27;11;133;78193
5;27;11;160;107161
6;27;11;160;107161
7;27;11;160;107161
8;27;11;146;130024
9;27;11;146;130024
10;27;11;146;130024
11;27;11;146;130024
12;27;11;148;36340
13;27;11;148;36340
14;27;11;148;36340
15;27;11;148;36340
16;27;11;154;52911
17;27;11;154;52911
1;27;12;96;64932
2;27;12;96;64932
3;27;12;89;52549
4;27;12;89;52549
5;27;12;108;72017
6;27;12;108;72017
7;27;12;108;72017
8;27;12;98;87381
9;27;12;98;87381
10;27;12;98;87381
11;27;12;98;87381
12;27;12;99;24422
13;27;12;99;24422
14;27;12;99;24422
15;27;12;99;24422
16;27;12;103;35558
17;27;12;103;35558
1;27;13;91;61704
2;27;13;91;61704
3;27;13;85;49937
4;27;13;85;49937
5;27;13;102;68437
6;27;13;102;68437
7;27;13;102;68437
8;27;13;93;83037
9;27;13;93;83037
10;27;13;93;83037
11;27;13;93;83037
12;27;13;94;23208
13;27;13;94;23208
14;27;13;94;23208
15;27;13;94;23208
16;27;13;98;33790
17;27;13;98;33790
1;27;14;56;38214
2;27;14;56;38214
3;27;14;52;30926
4;27;14;52;30926
5;27;14;63;42384
6;27;14;63;42384
7;27;14;63;42384
8;27;14;58;51426
9;27;14;58;51426
10;27;14;58;51426
11;27;14;58;51426
12;27;14;58;14373
13;27;14;58;14373
14;27;14;58;14373
15;27;14;58;14373
16;27;14;61;20927
17;27;14;61;20927
1;27;15;60;40817
2;27;15;60;40817
3;27;15;56;33033
4;27;15;56;33033
5;27;15;68;45271
6;27;15;68;45271
7;27;15;68;45271
8;27;15;62;54929
9;27;15;62;54929
10;27;15;62;54929
11;27;15;62;54929
12;27;15;62;15352
13;27;15;62;15352
14;27;15;62;15352
15;27;15;62;15352
16;27;15;65;22352
17;27;15;65;22352
1;27;16;54;36603
2;27;16;54;36603
3;27;16;50;29623
4;27;16;50;29623
5;27;16;61;40598
6;27;16;61;40598
7;27;16;61;40598
8;27;16;55;49259
9;27;16;55;49259
10;27;16;55;49259
11;27;16;55;49259
12;27;16;56;13767
13;27;16;56;13767
14;27;16;56;13767
15;27;16;56;13767
16;27;16;58;20045
17;27;16;58;20045
1;27;17;9;5792
2;27;17;9;5792
3;27;17;8;4687
4;27;17;8;4687
5;27;17;10;6424
6;27;17;10;6424
7;27;17;10;6424
8;27;17;9;7794
9;27;17;9;7794
10;27;17;9;7794
11;27;17;9;7794
12;27;17;9;2178
13;27;17;9;2178
14;27;17;9;2178
15;27;17;9;2178
16;27;17;9;3172
17;27;17;9;3172
1;27;18;91;61539
2;27;18;91;61539
3;27;18;84;49803
4;27;18;84;49803
5;27;18;102;68254
6;27;18;102;68254
7;27;18;102;68254
8;27;18;93;82816
9;27;18;93;82816
10;27;18;93;82816
11;27;18;93;82816
12;27;18;94;23146
13;27;18;94;23146
14;27;18;94;23146
15;27;18;94;23146
16;27;18;98;33700
17;27;18;98;33700
1;27;19;51;34577
2;27;19;51;34577
3;27;19;47;27983
4;27;19;47;27983
5;27;19;57;38350
6;27;19;57;38350
7;27;19;57;38350
8;27;19;52;46531
9;27;19;52;46531
10;27;19;52;46531
11;27;19;52;46531
12;27;19;53;13005
13;27;19;53;13005
14;27;19;53;13005
15;27;19;53;13005
16;27;19;55;18935
17;27;19;55;18935
1;27;20;128;86813
2;27;20;128;86813
3;27;20;119;70258
4;27;20;119;70258
5;27;20;144;96286
6;27;20;144;96286
7;27;20;144;96286
8;27;20;131;116828
9;27;20;131;116828
10;27;20;131;116828
11;27;20;131;116828
12;27;20;133;32652
13;27;20;133;32652
14;27;20;133;32652
15;27;20;133;32652
16;27;20;138;47541
17;27;20;138;47541
1;27;21;130;88080
2;27;21;130;88080
3;27;21;121;71283
4;27;21;121;71283
5;27;21;146;97691
6;27;21;146;97691
7;27;21;146;97691
8;27;21;133;118533
9;27;21;133;118533
10;27;21;133;118533
11;27;21;133;118533
12;27;21;135;33128
13;27;21;135;33128
14;27;21;135;33128
15;27;21;135;33128
16;27;21;140;48235
17;27;21;140;48235
1;27;22;24;16404
2;27;22;24;16404
3;27;22;23;13275
4;27;22;23;13275
5;27;22;27;18194
6;27;22;27;18194
7;27;22;27;18194
8;27;22;25;22075
9;27;22;25;22075
10;27;22;25;22075
11;27;22;25;22075
12;27;22;25;6170
13;27;22;25;6170
14;27;22;25;6170
15;27;22;25;6170
16;27;22;26;8983
17;27;22;26;8983
1;27;23;22;15217
2;27;23;22;15217
3;27;23;21;12315
4;27;23;21;12315
5;27;23;25;16877
6;27;23;25;16877
7;27;23;25;16877
8;27;23;23;20478
9;27;23;23;20478
10;27;23;23;20478
11;27;23;23;20478
12;27;23;23;5723
13;27;23;23;5723
14;27;23;23;5723
15;27;23;23;5723
16;27;23;24;8333
17;27;23;24;8333
1;27;24;24;16404
2;27;24;24;16404
3;27;24;23;13275
4;27;24;23;13275
5;27;24;27;18194
6;27;24;27;18194
7;27;24;27;18194
8;27;24;25;22075
9;27;24;25;22075
10;27;24;25;22075
11;27;24;25;22075
12;27;24;25;6170
13;27;24;25;6170
14;27;24;25;6170
15;27;24;25;6170
16;27;24;26;8983
17;27;24;26;8983
1;27;25;131;88678
2;27;25;131;88678
3;27;25;122;71767
4;27;25;122;71767
5;27;25;147;98354
6;27;25;147;98354
7;27;25;147;98354
8;27;25;134;119338
9;27;25;134;119338
10;27;25;134;119338
11;27;25;134;119338
12;27;25;136;33353
13;27;25;136;33353
14;27;25;136;33353
15;27;25;136;33353
16;27;25;141;48562
17;27;25;141;48562
1;27;26;59;40255
2;27;26;59;40255
3;27;26;55;32578
4;27;26;55;32578
5;27;26;67;44648
6;27;26;67;44648
7;27;26;67;44648
8;27;26;61;54173
9;27;26;61;54173
10;27;26;61;54173
11;27;26;61;54173
12;27;26;62;15141
13;27;26;62;15141
14;27;26;62;15141
15;27;26;62;15141
16;27;26;64;22045
17;27;26;64;22045
1;27;27;0;0
2;27;27;0;0
3;27;27;0;0
4;27;27;0;0
5;27;27;0;0
6;27;27;0;0
7;27;27;0;0
8;27;27;0;0
9;27;27;0;0
10;27;27;0;0
11;27;27;0;0
12;27;27;0;0
13;27;27;0;0
14;27;27;0;0
15;27;27;0;0
16;27;27;0;0
17;27;27;0;0
1;27;28;77;52196
2;27;28;77;52196
3;27;28;72;42242
4;27;28;72;42242
5;27;28;87;57892
6;27;28;87;57892
7;27;28;87;57892
8;27;28;79;70243
9;27;28;79;70243
10;27;28;79;70243
11;27;28;79;70243
12;27;28;80;19632
13;27;28;80;19632
14;27;28;80;19632
15;27;28;80;19632
16;27;28;83;28584
17;27;28;83;28584
1;27;29;177;120360
2;27;29;177;120360
3;27;29;165;97407
4;27;29;165;97407
5;27;29;199;133494
6;27;29;199;133494
7;27;29;199;133494
8;27;29;181;161974
9;27;29;181;161974
10;27;29;181;161974
11;27;29;181;161974
12;27;29;184;45269
13;27;29;184;45269
14;27;29;184;45269
15;27;29;184;45269
16;27;29;192;65912
17;27;29;192;65912
1;27;30;102;69545
2;27;30;102;69545
3;27;30;95;56283
4;27;30;95;56283
5;27;30;115;77134
6;27;30;115;77134
7;27;30;115;77134
8;27;30;105;93590
9;27;30;105;93590
10;27;30;105;93590
11;27;30;105;93590
12;27;30;106;26157
13;27;30;106;26157
14;27;30;106;26157
15;27;30;106;26157
16;27;30;111;38085
17;27;30;111;38085
1;27;31;112;75909
2;27;31;112;75909
3;27;31;104;61433
4;27;31;104;61433
5;27;31;126;84192
6;27;31;126;84192
7;27;31;126;84192
8;27;31;114;102154
9;27;31;114;102154
10;27;31;114;102154
11;27;31;114;102154
12;27;31;116;28551
13;27;31;116;28551
14;27;31;116;28551
15;27;31;116;28551
16;27;31;121;41570
17;27;31;121;41570
1;27;32;40;27298
2;27;32;40;27298
3;27;32;37;22092
4;27;32;37;22092
5;27;32;45;30277
6;27;32;45;30277
7;27;32;45;30277
8;27;32;41;36736
9;27;32;41;36736
10;27;32;41;36736
11;27;32;41;36736
12;27;32;42;10267
13;27;32;42;10267
14;27;32;42;10267
15;27;32;42;10267
16;27;32;43;14949
17;27;32;43;14949
1;27;33;146;99018
2;27;33;146;99018
3;27;33;136;80135
4;27;33;136;80135
5;27;33;164;109823
6;27;33;164;109823
